game_id,game_date,season,team_id,team_abbr,matchup,win_loss,points,fg_pct,ft_pct,fg3_pct,assists,rebounds,steals,blocks,turnovers,plus_minus,is_home,opponent_abbr,win
0022300530,2024-01-11,2023-24,1610612752,NYK,NYK @ DAL,L,124,0.494,0.786,0.333,27,45,7,2,14,-4.0,0,DAL,0
0022300529,2024-01-11,2023-24,1610612760,OKC,OKC vs. POR,W,139,0.57,0.864,0.4,41,59,6,8,12,62.0,1,POR,1
0022300528,2024-01-11,2023-24,1610612738,BOS,BOS @ MIL,L,102,0.374,0.833,0.257,22,31,5,5,6,-33.0,0,MIL,0
0022300531,2024-01-11,2023-24,1610612756,PHX,PHX @ LAL,W,127,0.495,0.913,0.359,23,46,12,3,12,18.0,0,LAL,1
0022300528,2024-01-11,2023-24,1610612749,MIL,MIL vs. BOS,W,135,0.565,0.813,0.429,34,54,3,6,9,33.0,1,BOS,1
0022300530,2024-01-11,2023-24,1610612742,DAL,DAL vs. NYK,W,128,0.5,0.767,0.415,27,38,6,2,10,4.0,1,NYK,1
0022300522,2024-01-10,2023-24,1610612760,OKC,OKC @ MIA,W,128,0.593,0.75,0.424,36,42,4,4,12,8.0,0,MIA,1
0022300522,2024-01-10,2023-24,1610612748,MIA,MIA vs. OKC,L,120,0.461,0.821,0.417,25,38,8,3,10,-8.0,1,OKC,0
0022300517,2024-01-10,2023-24,1610612750,MIN,MIN @ BOS,L,120,0.463,0.9,0.412,22,47,4,6,9,-7.0,0,BOS,0
0022300517,2024-01-10,2023-24,1610612738,BOS,BOS vs. MIN,W,127,0.433,0.968,0.404,21,46,5,4,8,7.0,1,MIN,1
0022300524,2024-01-10,2023-24,1610612743,DEN,DEN @ UTA,L,111,0.457,0.857,0.394,26,34,11,4,16,-13.0,0,UTA,0
0022300515,2024-01-09,2023-24,1610612742,DAL,DAL vs. MEM,L,103,0.439,0.815,0.333,20,33,9,4,12,-17.0,1,MEM,0
0022300514,2024-01-09,2023-24,1610612752,NYK,NYK vs. POR,W,112,0.416,0.87,0.375,26,55,11,4,14,28.0,1,POR,1
0022300513,2024-01-09,2023-24,1610612750,MIN,MIN @ ORL,W,113,0.538,0.789,0.4,34,48,8,4,18,21.0,0,ORL,1
0022300509,2024-01-08,2023-24,1610612748,MIA,MIA vs. HOU,W,120,0.5,0.719,0.417,30,45,6,5,11,7.0,1,HOU,1
0022300511,2024-01-08,2023-24,1610612756,PHX,PHX @ LAC,L,111,0.494,0.862,0.333,17,25,6,4,14,-27.6,0,LAC,0
0022300507,2024-01-08,2023-24,1610612738,BOS,BOS @ IND,L,131,0.522,0.69,0.486,26,42,3,8,15,-2.0,0,IND,0
0022300510,2024-01-08,2023-24,1610612749,MIL,MIL vs. UTA,L,116,0.447,0.789,0.472,31,38,6,6,9,-16.0,1,UTA,0
0022300508,2024-01-08,2023-24,1610612760,OKC,OKC @ WAS,W,136,0.591,0.75,0.5,37,40,11,7,14,8.0,0,WAS,1
0022300497,2024-01-07,2023-24,1610612739,CLE,CLE vs. SAS,W,117,0.489,0.714,0.372,27,44,6,3,16,2.0,1,SAS,1
0022300502,2024-01-07,2023-24,1610612743,DEN,DEN vs. DET,W,131,0.588,0.871,0.37,35,38,6,10,12,17.0,1,DET,1
0022300501,2024-01-07,2023-24,1610612742,DAL,DAL vs. MIN,W,115,0.453,0.7,0.375,20,44,7,8,11,7.0,1,MIN,1
0022300503,2024-01-07,2023-24,1610612756,PHX,PHX vs. MEM,L,115,0.451,0.682,0.286,29,50,5,6,12,-4.2,1,MEM,0
0022300501,2024-01-07,2023-24,1610612750,MIN,MIN @ DAL,L,108,0.436,0.619,0.317,22,51,6,4,13,-7.0,0,DAL,0
0022300496,2024-01-06,2023-24,1610612749,MIL,MIL @ HOU,L,108,0.461,0.69,0.265,20,41,7,4,11,-4.0,0,HOU,0
0022300494,2024-01-06,2023-24,1610612752,NYK,NYK @ WAS,W,121,0.494,0.875,0.389,27,45,9,2,14,16.0,0,WAS,1
0022300493,2024-01-06,2023-24,1610612738,BOS,BOS @ IND,W,118,0.511,0.526,0.39,26,56,6,6,17,17.0,0,IND,1
0022300488,2024-01-05,2023-24,1610612743,DEN,DEN vs. ORL,L,120,0.505,0.789,0.273,28,38,8,1,13,-2.0,1,ORL,0
0022300489,2024-01-05,2023-24,1610612748,MIA,MIA @ PHX,L,97,0.41,0.864,0.27,26,44,5,2,15,-16.0,0,PHX,0
0022300482,2024-01-05,2023-24,1610612739,CLE,CLE vs. WAS,W,114,0.532,0.696,0.485,31,52,9,1,23,24.0,1,WAS,1
0022300487,2024-01-05,2023-24,1610612742,DAL,DAL vs. POR,W,139,0.583,0.667,0.447,35,52,11,8,17,36.0,1,POR,1
0022300485,2024-01-05,2023-24,1610612750,MIN,MIN @ HOU,W,122,0.523,0.8,0.424,31,52,12,7,14,27.0,0,HOU,1
0022300483,2024-01-05,2023-24,1610612752,NYK,NYK @ PHI,W,128,0.483,0.96,0.439,27,49,7,7,11,36.0,0,PHI,1
0022300481,2024-01-05,2023-24,1610612760,OKC,OKC @ BKN,L,115,0.536,0.667,0.29,29,36,8,5,13,-9.0,0,BKN,0
0022300479,2024-01-05,2023-24,1610612738,BOS,BOS vs. UTA,W,126,0.433,0.861,0.347,24,56,9,8,12,29.0,1,UTA,1
0022300489,2024-01-05,2023-24,1610612756,PHX,PHX vs. MIA,W,113,0.506,0.647,0.4,30,44,13,5,9,16.0,1,MIA,1
0022300477,2024-01-04,2023-24,1610612749,MIL,MIL @ SAS,W,125,0.533,0.789,0.353,27,42,5,5,14,4.0,0,SAS,1
0022300478,2024-01-04,2023-24,1610612743,DEN,DEN @ GSW,W,130,0.565,0.862,0.346,28,36,7,4,7,3.0,0,GSW,1
0022300473,2024-01-03,2023-24,1610612756,PHX,PHX vs. LAC,L,122,0.532,0.885,0.429,23,32,9,2,16,-10.0,1,LAC,0
0022300475,2024-01-03,2023-24,1610612748,MIA,MIA @ LAL,W,110,0.441,0.706,0.381,30,39,14,3,8,14.0,0,LAL,1
0022300467,2024-01-03,2023-24,1610612760,OKC,OKC @ ATL,L,138,0.549,0.769,0.5,30,37,10,1,13,-3.0,0,ATL,0
0022300471,2024-01-03,2023-24,1610612750,MIN,MIN vs. NOP,L,106,0.451,0.815,0.323,26,28,7,6,11,-11.0,1,NOP,0
0022300466,2024-01-03,2023-24,1610612749,MIL,MIL @ IND,L,130,0.5,0.75,0.378,30,42,6,4,13,-12.0,0,IND,0
0022300468,2024-01-03,2023-24,1610612752,NYK,NYK vs. CHI,W,116,0.517,0.818,0.395,29,52,6,7,15,16.0,1,CHI,1
0022300472,2024-01-03,2023-24,1610612742,DAL,DAL vs. POR,W,126,0.5,0.707,0.433,25,43,12,7,11,29.0,1,POR,1
0022300465,2024-01-03,2023-24,1610612739,CLE,CLE vs. WAS,W,140,0.535,0.75,0.476,37,62,5,8,8,39.0,1,WAS,1
0022300462,2024-01-02,2023-24,1610612760,OKC,OKC vs. BOS,W,127,0.527,0.765,0.45,34,38,7,10,10,4.0,1,BOS,1
0022300462,2024-01-02,2023-24,1610612738,BOS,BOS @ OKC,L,123,0.457,0.828,0.375,33,47,7,10,14,-4.0,0,OKC,0
0022300456,2024-01-01,2023-24,1610612756,PHX,PHX vs. POR,W,109,0.475,0.667,0.379,24,47,10,5,16,21.0,1,POR,1
0022300451,2024-01-01,2023-24,1610612750,MIN,MIN @ NYK,L,106,0.474,0.793,0.393,19,34,6,4,13,-6.0,0,NYK,0
0022300451,2024-01-01,2023-24,1610612752,NYK,NYK vs. MIN,W,112,0.438,0.786,0.353,23,49,7,4,13,6.0,1,MIN,1
0022300455,2024-01-01,2023-24,1610612743,DEN,DEN vs. CHA,W,111,0.494,0.778,0.395,27,44,9,9,10,18.0,1,CHA,1
0022300452,2024-01-01,2023-24,1610612739,CLE,CLE @ TOR,L,121,0.483,0.885,0.333,25,43,9,2,9,-3.0,0,TOR,0
0022300454,2024-01-01,2023-24,1610612749,MIL,MIL vs. IND,L,113,0.441,0.808,0.25,27,46,4,8,11,-9.0,1,IND,0
0022300457,2024-01-01,2023-24,1610612742,DAL,DAL @ UTA,L,90,0.398,0.5,0.275,28,41,6,5,16,-37.0,0,UTA,0
0022300458,2024-01-01,2023-24,1610612748,MIA,MIA @ LAC,L,104,0.422,0.793,0.324,24,35,7,3,13,-17.0,0,LAC,0
0022300447,2023-12-31,2023-24,1610612760,OKC,OKC vs. BKN,W,124,0.542,0.8,0.545,31,46,1,6,13,16.0,1,BKN,1
0022300450,2023-12-31,2023-24,1610612756,PHX,PHX vs. ORL,W,112,0.5,0.842,0.296,21,35,11,4,6,5.0,1,ORL,1
0022300448,2023-12-31,2023-24,1610612738,BOS,BOS @ SAS,W,134,0.537,0.773,0.357,29,57,6,7,10,33.0,0,SAS,1
0022300443,2023-12-30,2023-24,1610612750,MIN,MIN vs. LAL,W,108,0.5,0.833,0.353,24,45,8,8,19,2.0,1,LAL,1
0022300439,2023-12-30,2023-24,1610612748,MIA,MIA @ UTA,L,109,0.436,0.8,0.29,20,46,8,8,16,-8.0,0,UTA,0
0022300444,2023-12-30,2023-24,1610612742,DAL,DAL @ GSW,W,132,0.557,0.818,0.4,25,43,5,2,9,10.0,0,GSW,1
0022300441,2023-12-30,2023-24,1610612752,NYK,NYK @ IND,L,126,0.474,0.704,0.459,24,42,12,2,13,-14.0,0,IND,0
0022300436,2023-12-29,2023-24,1610612756,PHX,PHX vs. CHA,W,133,0.622,0.958,0.6,34,39,3,11,14,14.0,1,CHA,1
0022300433,2023-12-29,2023-24,1610612749,MIL,MIL @ CLE,W,119,0.513,0.893,0.414,26,43,5,6,17,8.0,0,CLE,1
0022300432,2023-12-29,2023-24,1610612738,BOS,BOS vs. TOR,W,120,0.489,0.85,0.436,29,52,3,6,16,2.0,1,TOR,1
0022300435,2023-12-29,2023-24,1610612743,DEN,DEN vs. OKC,L,93,0.424,0.733,0.27,30,36,6,5,16,-26.0,1,OKC,0
0022300433,2023-12-29,2023-24,1610612739,CLE,CLE vs. MIL,L,111,0.476,0.778,0.14,28,37,11,7,8,-8.0,1,MIL,0
0022300435,2023-12-29,2023-24,1610612760,OKC,OKC @ DEN,W,119,0.505,0.938,0.343,29,51,10,8,11,26.0,0,DEN,1
0022300429,2023-12-29,2023-24,1610612752,NYK,NYK @ ORL,L,108,0.442,0.897,0.2,22,40,8,4,16,-9.0,0,ORL,0
0022300425,2023-12-28,2023-24,1610612743,DEN,DEN vs. MEM,W,142,0.573,0.857,0.488,43,53,6,7,11,37.0,1,MEM,1
0022300423,2023-12-28,2023-24,1610612750,MIN,MIN vs. DAL,W,118,0.514,0.735,0.515,23,38,9,10,22,8.0,1,DAL,1
0022300423,2023-12-28,2023-24,1610612742,DAL,DAL @ MIN,L,110,0.444,0.842,0.424,29,39,9,3,16,-8.0,0,MIN,0
0022300421,2023-12-28,2023-24,1610612738,BOS,BOS vs. DET,W,128,0.485,0.84,0.282,25,43,10,4,12,6.0,1,DET,1
0022300426,2023-12-28,2023-24,1610612748,MIA,MIA @ GSW,W,114,0.484,0.727,0.323,26,44,6,1,7,12.0,0,GSW,1
0022300418,2023-12-27,2023-24,1610612756,PHX,PHX @ HOU,W,129,0.573,0.808,0.424,28,44,4,11,19,16.0,0,HOU,1
0022300419,2023-12-27,2023-24,1610612752,NYK,NYK @ OKC,L,120,0.5,0.8,0.412,24,40,2,2,18,-9.0,0,OKC,0
0022300420,2023-12-27,2023-24,1610612742,DAL,DAL vs. CLE,L,110,0.443,0.846,0.27,21,37,12,7,10,-3.0,1,CLE,0
0022300417,2023-12-27,2023-24,1610612749,MIL,MIL @ BKN,W,144,0.584,0.739,0.451,41,41,6,8,10,22.0,0,BKN,1
0022300420,2023-12-27,2023-24,1610612739,CLE,CLE @ DAL,W,113,0.435,0.696,0.395,33,57,7,4,16,3.0,0,DAL,1
0022300419,2023-12-27,2023-24,1610612760,OKC,OKC vs. NYK,W,129,0.544,0.773,0.438,20,27,6,10,4,9.0,1,NYK,1
0022300411,2023-12-26,2023-24,1610612760,OKC,OKC vs. MIN,W,129,0.605,0.813,0.462,35,29,9,7,11,23.0,1,MIN,1
0022300411,2023-12-26,2023-24,1610612750,MIN,MIN @ OKC,L,106,0.466,0.813,0.444,22,34,8,1,21,-23.0,0,OKC,0
0022300402,2023-12-25,2023-24,1610612743,DEN,DEN vs. GSW,W,120,0.488,0.813,0.412,25,43,6,4,14,6.0,1,GSW,1
0022300403,2023-12-25,2023-24,1610612738,BOS,BOS @ LAL,W,126,0.505,0.75,0.31,31,44,8,7,8,11.0,0,LAL,1
0022300405,2023-12-25,2023-24,1610612756,PHX,PHX vs. DAL,L,114,0.444,0.8,0.341,28,47,5,2,15,-14.0,1,DAL,0
0022300405,2023-12-25,2023-24,1610612742,DAL,DAL @ PHX,W,128,0.536,0.733,0.364,28,38,7,6,11,14.0,0,PHX,1
0022300401,2023-12-25,2023-24,1610612749,MIL,MIL @ NYK,L,122,0.474,0.792,0.31,26,44,7,4,11,-7.0,0,NYK,0
0022300401,2023-12-25,2023-24,1610612752,NYK,NYK vs. MIL,W,129,0.543,0.808,0.308,27,41,7,4,11,7.0,1,MIL,1
0022300404,2023-12-25,2023-24,1610612748,MIA,MIA vs. PHI,W,119,0.476,0.771,0.375,27,56,5,7,14,6.0,1,PHI,1
0022300397,2023-12-23,2023-24,1610612760,OKC,OKC vs. LAL,L,120,0.484,0.789,0.317,24,42,6,7,9,-9.0,1,LAL,0
0022300396,2023-12-23,2023-24,1610612739,CLE,CLE @ CHI,W,109,0.443,0.731,0.267,28,48,7,4,12,14.0,0,CHI,1
0022300390,2023-12-23,2023-24,1610612743,DEN,DEN @ CHA,W,102,0.433,0.857,0.4,25,48,11,13,14,7.0,0,CHA,1
0022300388,2023-12-23,2023-24,1610612752,NYK,NYK vs. MIL,L,111,0.441,0.952,0.31,17,41,5,2,11,-19.0,1,MIL,0
0022300398,2023-12-23,2023-24,1610612742,DAL,DAL vs. SAS,W,144,0.52,0.81,0.511,26,52,7,6,12,25.0,1,SAS,1
0022300388,2023-12-23,2023-24,1610612749,MIL,MIL @ NYK,W,130,0.527,0.783,0.5,25,53,4,2,14,19.0,0,NYK,1
0022300389,2023-12-23,2023-24,1610612738,BOS,BOS @ LAC,W,145,0.521,0.786,0.472,33,51,4,5,9,37.0,0,LAC,1
0022300400,2023-12-23,2023-24,1610612750,MIN,MIN @ SAC,W,110,0.506,0.857,0.303,31,43,9,5,12,12.0,0,SAC,1
0022300387,2023-12-22,2023-24,1610612756,PHX,PHX @ SAC,L,105,0.443,0.786,0.2,19,45,8,4,15,-15.0,0,SAC,0
0022300384,2023-12-22,2023-24,1610612748,MIA,MIA vs. ATL,W,122,0.465,0.833,0.436,21,48,7,2,17,9.0,1,ATL,1
0022300385,2023-12-22,2023-24,1610612742,DAL,DAL @ HOU,L,96,0.347,0.731,0.175,18,47,10,1,11,-26.0,0,HOU,0
0022300383,2023-12-22,2023-24,1610612743,DEN,DEN @ BKN,W,122,0.517,0.84,0.423,29,41,6,5,6,5.0,0,BKN,1
0022300375,2023-12-21,2023-24,1610612739,CLE,CLE vs. NOP,L,104,0.471,0.625,0.386,34,35,4,3,11,-19.0,1,NOP,0
0022300379,2023-12-21,2023-24,1610612760,OKC,OKC vs. LAC,W,134,0.586,0.889,0.471,35,38,9,5,11,19.0,1,LAC,1
0022300380,2023-12-21,2023-24,1610612750,MIN,MIN vs. LAL,W,118,0.483,0.8,0.389,32,40,13,7,14,7.0,1,LAL,1
0022300378,2023-12-21,2023-24,1610612749,MIL,MIL vs. ORL,W,118,0.422,0.886,0.297,26,51,3,6,13,4.0,1,ORL,1
0022300366,2023-12-20,2023-24,1610612748,MIA,MIA @ ORL,W,115,0.482,0.833,0.517,25,39,6,2,11,9.0,0,ORL,1
0022300372,2023-12-20,2023-24,1610612742,DAL,DAL vs. LAC,L,111,0.429,0.704,0.326,23,36,8,3,6,-9.0,1,LAC,0
0022300364,2023-12-20,2023-24,1610612739,CLE,CLE vs. UTA,W,124,0.469,0.688,0.451,34,44,8,3,11,8.0,1,UTA,1
0022300369,2023-12-20,2023-24,1610612743,DEN,DEN @ TOR,W,113,0.5,0.429,0.364,29,46,9,9,8,9.0,0,TOR,1
0022300373,2023-12-20,2023-24,1610612738,BOS,BOS @ SAC,W,144,0.554,0.833,0.524,35,50,6,10,9,25.0,0,SAC,1
0022300367,2023-12-20,2023-24,1610612750,MIN,MIN @ PHI,L,113,0.512,0.833,0.36,22,39,4,2,18,-14.0,0,PHI,0
0022300368,2023-12-20,2023-24,1610612752,NYK,NYK @ BKN,W,121,0.463,0.8,0.394,24,54,8,7,11,19.0,0,BKN,1
0022300363,2023-12-19,2023-24,1610612756,PHX,PHX @ POR,L,104,0.447,0.714,0.217,23,47,10,6,13,-5.0,0,POR,0
0022300361,2023-12-19,2023-24,1610612749,MIL,MIL vs. SAS,W,132,0.472,0.778,0.367,34,47,11,7,6,13.0,1,SAS,1
0022300362,2023-12-19,2023-24,1610612738,BOS,BOS @ GSW,L,126,0.412,0.882,0.293,28,55,6,5,8,-6.0,0,GSW,0
0022300353,2023-12-18,2023-24,1610612750,MIN,MIN @ MIA,W,112,0.494,0.895,0.379,27,45,10,9,13,4.0,0,MIA,1
0022300356,2023-12-18,2023-24,1610612742,DAL,DAL @ DEN,L,104,0.446,0.474,0.342,19,43,2,0,11,-26.0,0,DEN,0
0022300356,2023-12-18,2023-24,1610612743,DEN,DEN vs. DAL,W,130,0.563,0.818,0.538,29,46,7,4,8,26.0,1,DAL,1
0022300353,2023-12-18,2023-24,1610612748,MIA,MIA vs. MIN,L,108,0.471,0.833,0.367,27,40,10,4,15,-4.0,1,MIN,0
0022300355,2023-12-18,2023-24,1610612760,OKC,OKC vs. MEM,W,116,0.457,0.913,0.306,31,53,11,10,12,19.0,1,MEM,1
0022300359,2023-12-18,2023-24,1610612752,NYK,NYK @ LAL,W,114,0.477,0.87,0.333,21,52,5,6,15,5.0,0,LAL,1
0022300349,2023-12-18,2023-24,1610612739,CLE,CLE vs. HOU,W,135,0.485,0.647,0.396,29,38,7,8,11,5.0,1,HOU,1
0022300346,2023-12-17,2023-24,1610612749,MIL,MIL vs. HOU,W,128,0.5,0.781,0.361,25,46,4,1,15,9.0,1,HOU,1
0022300347,2023-12-17,2023-24,1610612756,PHX,PHX vs. WAS,W,112,0.456,0.767,0.226,29,54,8,6,17,4.0,1,WAS,1
0022300344,2023-12-17,2023-24,1610612738,BOS,BOS vs. ORL,W,114,0.474,0.875,0.472,18,55,4,10,14,17.0,1,ORL,1
0022300337,2023-12-16,2023-24,1610612748,MIA,MIA vs. CHI,W,118,0.518,0.76,0.371,26,31,7,2,10,2.0,1,CHI,1
0022300336,2023-12-16,2023-24,1610612739,CLE,CLE vs. ATL,W,127,0.485,0.867,0.381,32,49,8,3,10,8.0,1,ATL,1
0022300334,2023-12-16,2023-24,1610612749,MIL,MIL vs. DET,W,146,0.568,0.844,0.452,24,49,5,8,14,32.0,1,DET,1
0022300340,2023-12-16,2023-24,1610612743,DEN,DEN vs. OKC,L,117,0.452,0.875,0.375,30,46,5,0,9,-1.0,1,OKC,0
0022300338,2023-12-16,2023-24,1610612750,MIN,MIN vs. IND,W,127,0.558,0.813,0.6,33,36,10,4,15,18.0,1,IND,1
0022300340,2023-12-16,2023-24,1610612760,OKC,OKC @ DEN,W,118,0.512,0.833,0.333,22,40,4,9,10,1.0,0,DEN,1
0022300341,2023-12-16,2023-24,1610612742,DAL,DAL @ POR,W,131,0.495,0.905,0.34,27,47,7,2,12,11.0,0,POR,1
0022300343,2023-12-16,2023-24,1610612752,NYK,NYK @ LAC,L,122,0.468,0.885,0.314,20,39,7,4,10,-22.0,0,LAC,0
0022300333,2023-12-15,2023-24,1610612756,PHX,PHX vs. NYK,L,122,0.522,0.81,0.393,30,33,4,3,11,-17.0,1,NYK,0
0022300329,2023-12-15,2023-24,1610612738,BOS,BOS vs. ORL,W,128,0.522,0.7,0.429,31,34,14,7,10,17.0,1,ORL,1
0022300333,2023-12-15,2023-24,1610612752,NYK,NYK @ PHX,W,139,0.598,0.857,0.586,28,38,9,5,11,17.0,0,PHX,1
0022300320,2023-12-14,2023-24,1610612748,MIA,MIA vs. CHI,L,116,0.463,0.771,0.441,26,42,2,1,10,-8.0,1,CHI,0
0022300321,2023-12-14,2023-24,1610612742,DAL,DAL vs. MIN,L,101,0.47,0.889,0.219,21,34,6,2,15,-18.0,1,MIN,0
0022300319,2023-12-14,2023-24,1610612738,BOS,BOS vs. CLE,W,116,0.506,0.85,0.361,22,44,7,8,13,9.0,1,CLE,1
0022300322,2023-12-14,2023-24,1610612743,DEN,DEN vs. BKN,W,124,0.475,0.857,0.333,31,48,13,6,8,23.0,1,BKN,1
0022300319,2023-12-14,2023-24,1610612739,CLE,CLE @ BOS,L,107,0.482,0.941,0.333,21,39,7,1,16,-9.0,0,BOS,0
0022300321,2023-12-14,2023-24,1610612750,MIN,MIN @ DAL,W,119,0.5,0.68,0.452,30,45,9,4,15,18.0,0,DAL,1
0022300324,2023-12-14,2023-24,1610612760,OKC,OKC @ SAC,L,123,0.431,0.889,0.306,26,44,8,7,13,-5.0,0,SAC,0
0022300312,2023-12-13,2023-24,1610612748,MIA,MIA vs. CHA,W,115,0.477,0.947,0.5,29,47,10,3,22,11.0,1,CHA,1
0022300317,2023-12-13,2023-24,1610612756,PHX,PHX vs. BKN,L,112,0.476,0.852,0.321,28,49,5,4,12,-4.0,1,BKN,0
0022300315,2023-12-13,2023-24,1610612749,MIL,MIL vs. IND,W,140,0.539,0.771,0.259,27,43,8,8,15,14.0,1,IND,1
0022300318,2023-12-13,2023-24,1610612752,NYK,NYK @ UTA,L,113,0.436,0.688,0.231,21,46,10,4,8,-4.0,0,UTA,0
0022300307,2023-12-12,2023-24,1610612743,DEN,DEN @ CHI,W,114,0.47,0.688,0.467,28,46,4,4,10,8.0,0,CHI,1
0022300306,2023-12-12,2023-24,1610612742,DAL,DAL vs. LAL,W,127,0.494,0.857,0.488,28,36,7,5,10,2.0,1,LAL,1
0022300305,2023-12-12,2023-24,1610612739,CLE,CLE @ BOS,L,113,0.478,0.667,0.422,27,35,6,4,12,-7.0,0,BOS,0
0022300308,2023-12-12,2023-24,1610612756,PHX,PHX vs. GSW,W,119,0.452,0.853,0.359,27,41,8,7,14,3.0,1,GSW,1
0022300305,2023-12-12,2023-24,1610612738,BOS,BOS vs. CLE,W,120,0.452,1.0,0.409,23,45,9,9,13,7.0,1,CLE,1
0022300297,2023-12-11,2023-24,1610612752,NYK,NYK vs. TOR,W,136,0.605,0.652,0.586,36,42,5,3,15,6.0,1,TOR,1
0022300301,2023-12-11,2023-24,1610612750,MIN,MIN @ NOP,L,107,0.44,0.737,0.361,26,47,5,3,11,-14.0,0,NOP,0
0022300300,2023-12-11,2023-24,1610612749,MIL,MIL vs. CHI,W,133,0.512,0.811,0.405,34,48,5,4,11,4.0,1,CHI,1
0022300292,2023-12-11,2023-24,1610612748,MIA,MIA @ CHA,W,116,0.481,0.794,0.429,31,43,7,3,10,2.0,0,CHA,1
0022300302,2023-12-11,2023-24,1610612760,OKC,OKC vs. UTA,W,134,0.521,0.941,0.474,35,39,9,7,12,14.0,1,UTA,1
0022300299,2023-12-11,2023-24,1610612742,DAL,DAL @ MEM,W,120,0.5,0.895,0.425,27,43,8,9,17,7.0,0,MEM,1
0022300296,2023-12-11,2023-24,1610612743,DEN,DEN @ ATL,W,129,0.534,0.793,0.414,29,49,9,8,16,7.0,0,ATL,1
0022300294,2023-12-11,2023-24,1610612739,CLE,CLE @ ORL,L,94,0.353,0.758,0.225,15,48,10,3,14,-10.0,0,ORL,0
0022301227,2023-12-08,2023-24,1610612752,NYK,NYK @ BOS,L,123,0.5,0.741,0.405,28,44,4,3,13,-10.0,0,BOS,0
0022301227,2023-12-08,2023-24,1610612738,BOS,BOS vs. NYK,W,133,0.527,0.857,0.404,24,34,8,5,7,10.0,1,NYK,1
0022301228,2023-12-08,2023-24,1610612756,PHX,PHX vs. SAC,L,106,0.482,0.652,0.344,26,40,8,5,11,-8.0,1,SAC,0
0022301226,2023-12-08,2023-24,1610612742,DAL,DAL @ POR,W,125,0.516,0.864,0.308,26,42,8,5,15,13.0,0,POR,1
0022301224,2023-12-08,2023-24,1610612743,DEN,DEN vs. HOU,L,106,0.422,0.741,0.357,22,47,4,5,10,-8.0,1,HOU,0
0022301222,2023-12-08,2023-24,1610612760,OKC,OKC vs. GSW,W,138,0.52,0.861,0.172,15,39,17,7,9,2.0,1,GSW,1
0022301220,2023-12-08,2023-24,1610612739,CLE,CLE @ MIA,W,111,0.46,0.654,0.368,21,51,13,2,13,12.0,0,MIA,1
0022301221,2023-12-08,2023-24,1610612750,MIN,MIN @ MEM,W,127,0.5,0.923,0.395,30,54,4,8,13,24.0,0,MEM,1
0022301220,2023-12-08,2023-24,1610612748,MIA,MIA vs. CLE,L,99,0.43,0.667,0.357,23,37,5,5,18,-12.0,1,CLE,0
0022301229,2023-12-07,2023-24,1610612749,MIL,MIL vs. IND,L,119,0.448,0.75,0.364,19,46,3,9,12,-9.0,1,IND,0
0022301212,2023-12-06,2023-24,1610612760,OKC,OKC @ HOU,L,101,0.425,0.792,0.276,22,30,14,10,8,-9.0,0,HOU,0
0022301210,2023-12-06,2023-24,1610612750,MIN,MIN vs. SAS,W,102,0.414,0.857,0.3,20,55,4,10,14,8.0,1,SAS,1
0022301207,2023-12-06,2023-24,1610612748,MIA,MIA @ TOR,W,112,0.461,0.842,0.368,33,44,5,4,7,9.0,0,TOR,1
0022301213,2023-12-06,2023-24,1610612742,DAL,DAL vs. UTA,W,147,0.554,0.684,0.449,37,47,11,5,7,50.0,1,UTA,1
0022301215,2023-12-06,2023-24,1610612743,DEN,DEN @ LAC,L,102,0.418,0.889,0.387,29,46,7,5,11,-9.0,0,LAC,0
0022301205,2023-12-06,2023-24,1610612739,CLE,CLE vs. ORL,W,121,0.535,0.75,0.412,29,45,5,2,15,10.0,1,ORL,1
0022301201,2023-12-05,2023-24,1610612749,MIL,MIL vs. NYK,W,146,0.604,0.684,0.605,32,37,12,6,12,24.0,1,NYK,1
0022301203,2023-12-05,2023-24,1610612756,PHX,PHX @ LAL,L,103,0.493,0.81,0.48,25,44,8,5,20,-3.0,0,LAL,0
0022301201,2023-12-05,2023-24,1610612752,NYK,NYK @ MIL,L,122,0.494,0.879,0.304,27,36,8,4,16,-24.0,0,MIL,0
0022301202,2023-12-04,2023-24,1610612738,BOS,BOS @ IND,L,112,0.474,0.667,0.293,27,56,5,9,17,-10.0,0,IND,0
0022300283,2023-12-02,2023-24,1610612739,CLE,CLE @ DET,W,110,0.494,0.667,0.333,25,43,11,1,11,9.0,0,DET,1
0022300288,2023-12-02,2023-24,1610612756,PHX,PHX vs. MEM,W,116,0.434,0.814,0.346,24,44,10,5,16,7.0,1,MEM,1
0022300290,2023-12-02,2023-24,1610612743,DEN,DEN @ SAC,L,117,0.495,0.65,0.24,35,46,9,7,10,-6.0,0,SAC,0
0022300281,2023-12-02,2023-24,1610612750,MIN,MIN @ CHA,W,123,0.512,0.867,0.355,26,41,5,3,11,6.0,0,CHA,1
0022300284,2023-12-02,2023-24,1610612748,MIA,MIA vs. IND,L,129,0.539,0.875,0.48,27,28,3,1,10,-15.0,1,IND,0
0022300286,2023-12-02,2023-24,1610612749,MIL,MIL vs. ATL,W,132,0.596,0.8,0.424,33,44,5,6,15,11.0,1,ATL,1
0022300287,2023-12-02,2023-24,1610612760,OKC,OKC @ DAL,W,126,0.44,0.818,0.455,24,50,8,5,12,6.0,0,DAL,1
