game_id,game_date,season,matchup,team_id,team_abbr,team_name,win_loss,points,fg_pct,ft_pct,fg3_pct,assists,rebounds,turnovers,is_home,opponent_abbr
0022400656,2025-01-27,2023-24,MIN vs. ATL,1610612750,MIN,Minnesota Timberwolves,W,100,0.395,0.69,0.3,18,51,16,1,ATL
0022400655,2025-01-27,2023-24,DEN @ CHI,1610612743,DEN,Denver Nuggets,L,121,0.52,1.0,0.222,36,42,14,0,CHI
0022400653,2025-01-27,2023-24,MEM @ NYK,1610612763,MEM,Memphis Grizzlies,L,106,0.451,0.882,0.375,21,47,26,0,NYK
0022400654,2025-01-27,2023-24,TOR vs. NOP,1610612761,TOR,Toronto Raptors,W,113,0.43,0.783,0.273,31,54,13,1,NOP
0022400652,2025-01-27,2023-24,MIA vs. ORL,1610612748,MIA,Miami Heat,W,125,0.522,0.667,0.366,34,43,16,1,ORL
0022400652,2025-01-27,2023-24,ORL @ MIA,1610612753,ORL,Orlando Magic,L,119,0.459,0.6,0.359,32,47,14,0,MIA
0022400659,2025-01-27,2023-24,PHX vs. LAC,1610612756,PHX,Phoenix Suns,W,111,0.471,0.818,0.468,23,39,17,1,LAC
0022400648,2025-01-27,2023-24,CHA vs. LAL,1610612766,CHA,Charlotte Hornets,L,107,0.448,0.833,0.389,26,34,14,1,LAL
0022400658,2025-01-27,2023-24,MIL @ UTA,1610612749,MIL,Milwaukee Bucks,W,125,0.605,0.529,0.353,33,46,12,0,UTA
0022400656,2025-01-27,2023-24,ATL @ MIN,1610612737,ATL,Atlanta Hawks,L,92,0.395,0.667,0.279,24,51,21,0,MIN
0022400649,2025-01-27,2023-24,DET @ CLE,1610612765,DET,Detroit Pistons,L,91,0.385,0.636,0.278,24,45,10,0,CLE
0022400655,2025-01-27,2023-24,CHI vs. DEN,1610612741,CHI,Chicago Bulls,W,129,0.5,0.875,0.453,35,47,17,1,DEN
0022400651,2025-01-27,2023-24,BKN vs. SAC,1610612751,BKN,Brooklyn Nets,L,96,0.366,0.867,0.278,19,39,14,1,SAC
0022400649,2025-01-27,2023-24,CLE vs. DET,1610612739,CLE,Cleveland Cavaliers,W,110,0.44,0.783,0.273,28,53,9,1,DET
0022400654,2025-01-27,2023-24,NOP @ TOR,1610612740,NOP,New Orleans Pelicans,L,104,0.438,0.667,0.214,21,46,12,0,TOR
0022400653,2025-01-27,2023-24,NYK vs. MEM,1610612752,NYK,New York Knicks,W,143,0.519,0.778,0.386,32,46,10,1,MEM
0022400648,2025-01-27,2023-24,LAL @ CHA,1610612747,LAL,Los Angeles Lakers,W,112,0.512,0.75,0.214,22,48,16,0,CHA
0022400658,2025-01-27,2023-24,UTA vs. MIL,1610612762,UTA,Utah Jazz,L,110,0.41,0.769,0.333,28,46,10,1,MIL
0022400657,2025-01-27,2023-24,DAL vs. WAS,1610612742,DAL,Dallas Mavericks,W,130,0.533,0.706,0.444,39,51,11,1,WAS
0022400650,2025-01-27,2023-24,HOU @ BOS,1610612745,HOU,Houston Rockets,W,114,0.446,0.714,0.415,29,39,7,0,BOS
0022400651,2025-01-27,2023-24,SAC @ BKN,1610612758,SAC,Sacramento Kings,W,110,0.549,0.647,0.321,31,44,17,0,BKN
0022400657,2025-01-27,2023-24,WAS @ DAL,1610612764,WAS,Washington Wizards,L,108,0.416,0.765,0.297,23,45,11,0,DAL
0022400659,2025-01-27,2023-24,LAC @ PHX,1610612746,LAC,LA Clippers,L,109,0.494,0.85,0.313,22,42,15,0,PHX
0022400650,2025-01-27,2023-24,BOS vs. HOU,1610612738,BOS,Boston Celtics,L,112,0.488,0.95,0.385,21,41,14,1,HOU
0022400647,2025-01-26,2023-24,OKC @ POR,1610612760,OKC,Oklahoma City Thunder,W,118,0.472,0.828,0.333,24,43,7,0,POR
0022400647,2025-01-26,2023-24,POR vs. OKC,1610612757,POR,Portland Trail Blazers,L,108,0.407,0.857,0.45,21,44,15,1,OKC
0022400643,2025-01-25,2023-24,MEM vs. UTA,1610612763,MEM,Memphis Grizzlies,W,125,0.512,0.735,0.368,28,45,16,1,UTA
0022400640,2025-01-25,2023-24,HOU @ CLE,1610612745,HOU,Houston Rockets,W,135,0.549,0.711,0.464,26,45,11,0,CLE
0022400637,2025-01-25,2023-24,CHA vs. NOP,1610612766,CHA,Charlotte Hornets,W,123,0.5,0.72,0.42,28,48,14,1,NOP
0022400644,2025-01-25,2023-24,LAL @ GSW,1610612747,LAL,Los Angeles Lakers,W,118,0.547,0.824,0.345,29,42,12,0,GSW
0022400640,2025-01-25,2023-24,CLE vs. HOU,1610612739,CLE,Cleveland Cavaliers,L,131,0.516,0.769,0.436,28,40,11,1,HOU
0022400642,2025-01-25,2023-24,CHI vs. PHI,1610612741,CHI,Chicago Bulls,L,97,0.424,0.65,0.316,24,54,19,1,PHI
0022400633,2025-01-25,2023-24,IND @ SAS,1610612759,SAS,San Antonio Spurs,L,98,0.412,0.68,0.344,22,44,22,0,SAS
0022400645,2025-01-25,2023-24,PHX vs. WAS,1610612756,PHX,Phoenix Suns,W,119,0.444,0.929,0.325,23,53,10,1,WAS
0022400635,2025-01-25,2023-24,BOS @ DAL,1610612738,BOS,Boston Celtics,W,122,0.427,0.737,0.385,33,51,5,0,DAL
0022400642,2025-01-25,2023-24,PHI @ CHI,1610612755,PHI,Philadelphia 76ers,W,109,0.457,0.706,0.289,23,40,8,0,CHI
0022400635,2025-01-25,2023-24,DAL vs. BOS,1610612742,DAL,Dallas Mavericks,L,107,0.443,0.75,0.364,18,49,12,1,BOS
0022400643,2025-01-25,2023-24,UTA @ MEM,1610612762,UTA,Utah Jazz,L,103,0.424,0.813,0.255,27,40,17,0,MEM
0022400641,2025-01-25,2023-24,NYK vs. SAC,1610612752,NYK,New York Knicks,W,143,0.495,0.957,0.472,40,53,11,1,SAC
0022400645,2025-01-25,2023-24,WAS @ PHX,1610612764,WAS,Washington Wizards,L,109,0.467,0.778,0.439,28,37,8,0,PHX
0022400638,2025-01-25,2023-24,DET @ ORL,1610612765,DET,Detroit Pistons,L,113,0.465,0.821,0.4,22,41,16,0,ORL
0022400639,2025-01-25,2023-24,TOR @ ATL,1610612761,TOR,Toronto Raptors,W,117,0.467,0.88,0.367,31,51,21,0,ATL
0022400636,2025-01-25,2023-24,MIA @ BKN,1610612748,MIA,Miami Heat,W,106,0.443,0.958,0.464,22,51,22,0,BKN
0022400634,2025-01-25,2023-24,MIN vs. DEN,1610612750,MIN,Minnesota Timberwolves,W,133,0.558,0.867,0.467,38,45,16,1,DEN
0022400644,2025-01-25,2023-24,GSW vs. LAL,1610612744,GSW,Golden State Warriors,L,108,0.461,0.625,0.348,30,38,11,1,LAL
0022400637,2025-01-25,2023-24,NOP @ CHA,1610612740,NOP,New Orleans Pelicans,L,92,0.381,0.769,0.258,21,39,13,0,CHA
0022400639,2025-01-25,2023-24,ATL vs. TOR,1610612737,ATL,Atlanta Hawks,L,94,0.393,0.68,0.297,28,43,22,1,TOR
0022400646,2025-01-25,2023-24,LAC vs. MIL,1610612746,LAC,LA Clippers,W,127,0.454,1.0,0.324,19,47,6,1,MIL
0022400646,2025-01-25,2023-24,MIL @ LAC,1610612749,MIL,Milwaukee Bucks,L,117,0.468,0.882,0.371,24,42,13,0,LAC
0022400634,2025-01-25,2023-24,DEN @ MIN,1610612743,DEN,Denver Nuggets,L,104,0.489,0.538,0.344,32,36,19,0,MIN
0022400641,2025-01-25,2023-24,SAC @ NYK,1610612758,SAC,Sacramento Kings,L,120,0.484,0.875,0.389,33,38,12,0,NYK
0022400638,2025-01-25,2023-24,ORL vs. DET,1610612753,ORL,Orlando Magic,W,121,0.482,0.684,0.455,22,40,14,1,DET
0022400636,2025-01-25,2023-24,BKN vs. MIA,1610612751,BKN,Brooklyn Nets,L,97,0.375,0.885,0.35,23,35,14,1,MIA
0022400633,2025-01-25,2023-24,IND @ SAS,1610612754,IND,Indiana Pacers,W,136,0.52,0.929,0.436,32,50,10,0,SAS
0022400631,2025-01-24,2023-24,PHI vs. CLE,1610612755,PHI,Philadelphia 76ers,W,132,0.506,0.852,0.538,23,43,18,1,CLE
0022400630,2025-01-24,2023-24,POR @ CHA,1610612757,POR,Portland Trail Blazers,W,102,0.405,0.692,0.289,17,47,16,0,CHA
0022400631,2025-01-24,2023-24,CLE @ PHI,1610612739,CLE,Cleveland Cavaliers,L,129,0.5,0.737,0.481,30,37,16,0,PHI
0022400632,2025-01-24,2023-24,MEM vs. NOP,1610612763,MEM,Memphis Grizzlies,W,139,0.554,1.0,0.452,38,43,12,1,NOP
0022400632,2025-01-24,2023-24,NOP @ MEM,1610612740,NOP,New Orleans Pelicans,L,126,0.542,0.688,0.412,30,35,12,0,MEM
0022400630,2025-01-24,2023-24,CHA vs. POR,1610612766,CHA,Charlotte Hornets,L,97,0.376,0.857,0.29,20,46,16,1,POR
0022400628,2025-01-23,2023-24,CHI @ GSW,1610612741,CHI,Chicago Bulls,L,106,0.391,0.815,0.4,22,42,11,0,GSW
0022400629,2025-01-23,2023-24,BOS @ LAL,1610612738,BOS,Boston Celtics,L,96,0.385,0.667,0.341,23,42,7,0,LAL
0022400626,2025-01-23,2023-24,DEN vs. SAC,1610612743,DEN,Denver Nuggets,W,132,0.485,0.677,0.351,30,56,10,1,SAC
0022400625,2025-01-23,2023-24,OKC vs. DAL,1610612760,OKC,Oklahoma City Thunder,L,115,0.477,0.727,0.405,26,33,12,1,DAL
0022400621,2025-01-23,2023-24,SAS @ IND,1610612759,SAS,San Antonio Spurs,W,140,0.604,1.0,0.5,43,57,19,0,IND
0022400983,2025-01-23,2023-24,LAC vs. WAS,1610612746,LAC,LA Clippers,W,110,0.455,0.944,0.342,29,55,18,1,WAS
0022400629,2025-01-23,2023-24,LAL vs. BOS,1610612747,LAL,Los Angeles Lakers,W,117,0.472,0.9,0.429,27,53,6,1,BOS
0022400624,2025-01-23,2023-24,MIA @ MIL,1610612748,MIA,Miami Heat,L,96,0.37,0.762,0.235,26,50,10,0,MIL
0022400623,2025-01-23,2023-24,TOR @ ATL,1610612761,TOR,Toronto Raptors,W,122,0.58,0.792,0.429,32,39,19,0,ATL
0022400625,2025-01-23,2023-24,DAL @ OKC,1610612742,DAL,Dallas Mavericks,W,121,0.527,0.806,0.452,25,43,20,0,OKC
0022400623,2025-01-23,2023-24,ATL vs. TOR,1610612737,ATL,Atlanta Hawks,L,119,0.483,0.733,0.351,30,36,14,1,TOR
0022400626,2025-01-23,2023-24,SAC @ DEN,1610612758,SAC,Sacramento Kings,L,123,0.439,0.737,0.366,31,53,13,0,DEN
0022400622,2025-01-23,2023-24,POR @ ORL,1610612757,POR,Portland Trail Blazers,W,101,0.488,0.632,0.321,23,42,13,0,ORL
0022400622,2025-01-23,2023-24,ORL vs. POR,1610612753,ORL,Orlando Magic,L,79,0.342,0.677,0.24,17,44,19,1,POR
0022400624,2025-01-23,2023-24,MIL vs. MIA,1610612749,MIL,Milwaukee Bucks,W,125,0.469,0.75,0.45,32,55,6,1,MIA
0022400628,2025-01-23,2023-24,GSW vs. CHI,1610612744,GSW,Golden State Warriors,W,131,0.451,1.0,0.439,37,52,10,1,CHI
0022400621,2025-01-23,2023-24,SAS @ IND,1610612754,IND,Indiana Pacers,L,110,0.454,0.75,0.302,31,31,11,0,IND
0022400983,2025-01-23,2023-24,WAS @ LAC,1610612764,WAS,Washington Wizards,L,93,0.34,0.857,0.239,24,49,15,0,LAC
0022400619,2025-01-22,2023-24,GSW @ SAC,1610612744,GSW,Golden State Warriors,L,117,0.467,0.692,0.458,31,44,19,0,SAC
0022400613,2025-01-22,2023-24,BKN vs. PHX,1610612751,BKN,Brooklyn Nets,L,84,0.374,0.643,0.194,16,52,16,1,PHX
0022400616,2025-01-22,2023-24,CHA @ MEM,1610612766,CHA,Charlotte Hornets,L,120,0.477,0.844,0.355,27,33,16,0,MEM
0022400612,2025-01-22,2023-24,DET @ ATL,1610612765,DET,Detroit Pistons,W,114,0.5,0.947,0.353,27,51,20,0,ATL
0022400613,2025-01-22,2023-24,PHX @ BKN,1610612756,PHX,Phoenix Suns,W,108,0.477,0.769,0.341,28,48,11,0,BKN
0022400615,2025-01-22,2023-24,CLE @ HOU,1610612739,CLE,Cleveland Cavaliers,L,108,0.423,0.684,0.317,25,45,13,0,HOU
0022400616,2025-01-22,2023-24,MEM vs. CHA,1610612763,MEM,Memphis Grizzlies,W,132,0.5,0.929,0.447,36,40,16,1,CHA
0022400618,2025-01-22,2023-24,OKC vs. UTA,1610612760,OKC,Oklahoma City Thunder,W,123,0.463,0.92,0.308,20,39,10,1,UTA
0022400620,2025-01-22,2023-24,LAC vs. BOS,1610612746,LAC,LA Clippers,L,113,0.522,0.769,0.321,24,40,22,1,BOS
0022400614,2025-01-22,2023-24,DAL vs. MIN,1610612742,DAL,Dallas Mavericks,L,114,0.5,0.842,0.276,24,38,13,1,MIN
0022400612,2025-01-22,2023-24,ATL vs. DET,1610612737,ATL,Atlanta Hawks,L,104,0.379,0.769,0.158,25,47,13,1,DET
0022400614,2025-01-22,2023-24,MIN @ DAL,1610612750,MIN,Minnesota Timberwolves,W,115,0.457,0.882,0.379,26,39,11,0,DAL
0022400618,2025-01-22,2023-24,UTA @ OKC,1610612762,UTA,Utah Jazz,L,114,0.467,0.667,0.378,25,52,27,0,OKC
0022400615,2025-01-22,2023-24,HOU vs. CLE,1610612745,HOU,Houston Rockets,W,109,0.44,0.7,0.441,25,53,22,1,CLE
0022400619,2025-01-22,2023-24,SAC vs. GSW,1610612758,SAC,Sacramento Kings,W,123,0.506,0.938,0.367,24,38,8,1,GSW
0022400620,2025-01-22,2023-24,BOS @ LAC,1610612738,BOS,Boston Celtics,W,117,0.456,0.8,0.38,24,32,19,0,LAC
0022400606,2025-01-21,2023-24,NYK @ BKN,1610612752,NYK,New York Knicks,W,99,0.46,0.786,0.286,29,42,10,0,BKN
0022400610,2025-01-21,2023-24,LAL vs. WAS,1610612747,LAL,Los Angeles Lakers,W,111,0.478,0.778,0.324,30,50,10,1,WAS
0022400607,2025-01-21,2023-24,MIA vs. POR,1610612748,MIA,Miami Heat,L,107,0.441,0.917,0.333,26,45,8,1,POR
0022400608,2025-01-21,2023-24,ORL @ TOR,1610612753,ORL,Orlando Magic,L,93,0.412,0.737,0.29,16,48,14,0,TOR
0022400609,2025-01-21,2023-24,PHI @ DEN,1610612755,PHI,Philadelphia 76ers,L,109,0.458,0.75,0.395,34,25,10,0,DEN
0022400610,2025-01-21,2023-24,WAS @ LAL,1610612764,WAS,Washington Wizards,L,88,0.358,0.692,0.256,25,46,11,0,LAL
0022400606,2025-01-21,2023-24,BKN vs. NYK,1610612751,BKN,Brooklyn Nets,L,95,0.372,0.76,0.3,21,47,16,1,NYK
0022400608,2025-01-21,2023-24,TOR vs. ORL,1610612761,TOR,Toronto Raptors,W,109,0.534,0.643,0.542,29,42,12,1,ORL
0022400607,2025-01-21,2023-24,POR @ MIA,1610612757,POR,Portland Trail Blazers,W,116,0.494,0.652,0.349,25,47,6,0,MIA
0022400609,2025-01-21,2023-24,DEN vs. PHI,1610612743,DEN,Denver Nuggets,W,144,0.612,0.96,0.516,39,51,13,1,PHI
0022400605,2025-01-20,2023-24,UTA @ NOP,1610612762,UTA,Utah Jazz,L,119,0.396,0.8,0.239,25,63,13,0,NOP
0022400601,2025-01-20,2023-24,MEM vs. MIN,1610612763,MEM,Memphis Grizzlies,W,108,0.43,0.794,0.212,19,47,13,1,MIN
0022400602,2025-01-20,2023-24,NYK vs. ATL,1610612752,NYK,New York Knicks,W,119,0.522,0.762,0.346,31,39,15,1,ATL
0022400602,2025-01-20,2023-24,ATL @ NYK,1610612737,ATL,Atlanta Hawks,L,110,0.471,0.773,0.433,23,41,23,0,NYK
0022400599,2025-01-20,2023-24,DAL @ CHA,1610612742,DAL,Dallas Mavericks,L,105,0.432,0.885,0.188,19,51,14,0,CHA
0022400601,2025-01-20,2023-24,MIN @ MEM,1610612750,MIN,Minnesota Timberwolves,L,106,0.387,0.741,0.326,25,52,16,0,MEM
0022400603,2025-01-20,2023-24,CLE vs. PHX,1610612739,CLE,Cleveland Cavaliers,W,118,0.432,0.739,0.413,27,50,8,1,PHX
0022400600,2025-01-20,2023-24,DET @ HOU,1610612765,DET,Detroit Pistons,W,107,0.477,0.867,0.37,21,52,22,0,HOU
0022400611,2025-01-20,2023-24,CHI @ LAC,1610612741,CHI,Chicago Bulls,W,112,0.404,0.808,0.326,25,54,10,0,LAC
0022400611,2025-01-20,2023-24,LAC vs. CHI,1610612746,LAC,LA Clippers,L,99,0.394,0.941,0.214,24,40,9,1,CHI
0022400604,2025-01-20,2023-24,BOS @ GSW,1610612738,BOS,Boston Celtics,W,125,0.533,0.875,0.417,33,50,9,0,GSW
0022400599,2025-01-20,2023-24,CHA vs. DAL,1610612766,CHA,Charlotte Hornets,W,110,0.408,0.722,0.436,28,49,13,1,DAL
0022400600,2025-01-20,2023-24,HOU vs. DET,1610612745,HOU,Houston Rockets,L,96,0.394,0.688,0.282,19,39,16,1,DET
0022400604,2025-01-20,2023-24,GSW vs. BOS,1610612744,GSW,Golden State Warriors,L,85,0.348,0.636,0.264,28,38,12,1,BOS
0022400603,2025-01-20,2023-24,PHX @ CLE,1610612756,PHX,Phoenix Suns,L,92,0.468,0.769,0.385,22,34,17,0,CLE
0022400605,2025-01-20,2023-24,NOP vs. UTA,1610612740,NOP,New Orleans Pelicans,W,123,0.446,0.897,0.366,28,45,13,1,UTA
0022400598,2025-01-19,2023-24,SAC vs. WAS,1610612758,SAC,Sacramento Kings,W,123,0.484,0.792,0.308,28,51,11,1,WAS
0022400596,2025-01-19,2023-24,LAC vs. LAL,1610612746,LAC,LA Clippers,W,116,0.528,0.786,0.367,27,38,12,1,LAL
0022400597,2025-01-19,2023-24,POR vs. CHI,1610612757,POR,Portland Trail Blazers,W,113,0.472,0.8,0.29,21,50,17,1,CHI
0022400595,2025-01-19,2023-24,OKC vs. BKN,1610612760,OKC,Oklahoma City Thunder,W,127,0.552,0.923,0.442,37,43,11,1,BKN
0022400596,2025-01-19,2023-24,LAL @ LAC,1610612747,LAL,Los Angeles Lakers,L,102,0.5,0.895,0.333,26,33,15,0,LAC
0022400593,2025-01-19,2023-24,ORL vs. DEN,1610612753,ORL,Orlando Magic,L,100,0.373,0.75,0.293,30,39,7,1,DEN
0022400593,2025-01-19,2023-24,DEN @ ORL,1610612743,DEN,Denver Nuggets,W,113,0.519,0.839,0.28,24,57,20,0,ORL
0022400598,2025-01-19,2023-24,WAS @ SAC,1610612764,WAS,Washington Wizards,L,100,0.36,0.813,0.238,19,46,16,0,SAC
0022400592,2025-01-19,2023-24,MIA vs. SAS,1610612748,MIA,Miami Heat,W,128,0.526,1.0,0.545,35,49,11,1,SAS
0022400595,2025-01-19,2023-24,BKN @ OKC,1610612751,BKN,Brooklyn Nets,L,101,0.425,0.789,0.279,25,41,13,0,OKC
0022400592,2025-01-19,2023-24,SAS @ MIA,1610612759,SAS,San Antonio Spurs,L,107,0.451,0.625,0.375,28,44,14,0,MIA
0022400597,2025-01-19,2023-24,CHI @ POR,1610612741,CHI,Chicago Bulls,L,102,0.444,0.846,0.276,21,36,14,0,POR
0022400594,2025-01-19,2023-24,PHI @ MIL,1610612755,PHI,Philadelphia 76ers,L,109,0.453,0.682,0.356,26,38,7,0,MIL
0022400594,2025-01-19,2023-24,MIL vs. PHI,1610612749,MIL,Milwaukee Bucks,W,123,0.494,0.767,0.378,31,48,6,1,PHI
0022400588,2025-01-18,2023-24,PHI @ IND,1610612755,PHI,Philadelphia 76ers,L,102,0.427,0.727,0.294,21,32,9,0,IND
0022400590,2025-01-18,2023-24,MIN vs. CLE,1610612750,MIN,Minnesota Timberwolves,L,117,0.478,0.842,0.395,27,42,7,1,CLE
0022400590,2025-01-18,2023-24,CLE @ MIN,1610612739,CLE,Cleveland Cavaliers,W,124,0.457,0.92,0.354,27,47,7,0,MIN
0022400591,2025-01-18,2023-24,POR vs. HOU,1610612757,POR,Portland Trail Blazers,L,103,0.453,0.722,0.333,28,40,19,1,HOU
0022400586,2025-01-18,2023-24,DET vs. PHX,1610612765,DET,Detroit Pistons,L,121,0.468,0.667,0.273,22,43,9,1,PHX
0022400589,2025-01-18,2023-24,WAS @ GSW,1610612764,WAS,Washington Wizards,L,114,0.442,0.696,0.489,24,44,13,0,GSW
0022400587,2025-01-18,2023-24,ATL @ BOS,1610612737,ATL,Atlanta Hawks,W,119,0.473,0.786,0.243,27,55,17,0,BOS
0022400589,2025-01-18,2023-24,GSW vs. WAS,1610612744,GSW,Golden State Warriors,W,122,0.469,0.75,0.341,24,55,9,1,WAS
0022400591,2025-01-18,2023-24,HOU @ POR,1610612745,HOU,Houston Rockets,W,125,0.444,0.682,0.452,25,61,12,0,POR
0022400586,2025-01-18,2023-24,PHX @ DET,1610612756,PHX,Phoenix Suns,W,125,0.5,0.8,0.28,25,50,9,0,DET
0022400588,2025-01-18,2023-24,IND vs. PHI,1610612754,IND,Indiana Pacers,W,115,0.53,0.696,0.324,30,50,17,1,PHI
0022400587,2025-01-18,2023-24,BOS vs. ATL,1610612738,BOS,Boston Celtics,L,115,0.385,0.87,0.288,23,53,14,1,ATL
0022400579,2025-01-17,2023-24,MIA vs. DEN,1610612748,MIA,Miami Heat,L,113,0.495,1.0,0.273,30,41,8,1,DEN
0022400578,2025-01-17,2023-24,NYK vs. MIN,1610612752,NYK,New York Knicks,L,99,0.389,0.882,0.412,19,41,9,1,MIN
0022400581,2025-01-17,2023-24,UTA @ NOP,1610612762,UTA,Utah Jazz,L,123,0.5,0.8,0.342,30,40,15,0,NOP
0022400578,2025-01-17,2023-24,MIN @ NYK,1610612750,MIN,Minnesota Timberwolves,W,116,0.532,0.714,0.55,23,46,15,0,NYK
0022400580,2025-01-17,2023-24,MIL vs. TOR,1610612749,MIL,Milwaukee Bucks,W,130,0.519,0.805,0.419,25,44,13,1,TOR
0022400582,2025-01-17,2023-24,MEM @ SAS,1610612763,MEM,Memphis Grizzlies,W,140,0.567,0.733,0.432,39,41,7,0,SAS
0022400581,2025-01-17,2023-24,NOP vs. UTA,1610612740,NOP,New Orleans Pelicans,W,136,0.47,0.645,0.44,34,56,13,1,UTA
0022400583,2025-01-17,2023-24,DAL vs. OKC,1610612742,DAL,Dallas Mavericks,W,106,0.493,0.727,0.39,25,43,17,1,OKC
0022400577,2025-01-17,2023-24,BOS vs. ORL,1610612738,BOS,Boston Celtics,W,121,0.525,0.909,0.459,25,41,10,1,ORL
0022400583,2025-01-17,2023-24,OKC @ DAL,1610612760,OKC,Oklahoma City Thunder,L,98,0.385,0.667,0.435,24,46,15,0,DAL
0022400580,2025-01-17,2023-24,TOR @ MIL,1610612761,TOR,Toronto Raptors,L,112,0.473,0.75,0.235,31,43,12,0,MIL
0022400579,2025-01-17,2023-24,DEN @ MIA,1610612743,DEN,Denver Nuggets,W,133,0.543,0.895,0.485,35,41,5,0,MIA
0022400585,2025-01-17,2023-24,LAL vs. BKN,1610612747,LAL,Los Angeles Lakers,W,102,0.463,0.778,0.353,24,34,10,1,BKN
0022400584,2025-01-17,2023-24,CHI vs. CHA,1610612741,CHI,Chicago Bulls,L,123,0.505,0.929,0.35,34,45,13,1,CHA
0022400582,2025-01-17,2023-24,SAS vs. MEM,1610612759,SAS,San Antonio Spurs,L,112,0.476,0.826,0.361,29,40,17,1,MEM
0022400584,2025-01-17,2023-24,CHA @ CHI,1610612766,CHA,Charlotte Hornets,W,125,0.5,0.8,0.382,26,44,12,0,CHI
0022400577,2025-01-17,2023-24,ORL @ BOS,1610612753,ORL,Orlando Magic,L,94,0.415,0.677,0.156,15,37,8,0,BOS
0022400585,2025-01-17,2023-24,BKN @ LAL,1610612751,BKN,Brooklyn Nets,L,101,0.451,0.769,0.447,28,45,17,0,LAL
0022400574,2025-01-16,2023-24,CLE @ OKC,1610612739,CLE,Cleveland Cavaliers,L,114,0.467,0.81,0.31,32,49,21,0,OKC
